Startup Name,Founded Year,Country,Industry,Funding Stage,Total Funding 
Startup_4204,2018,India,Energy,Series C,275.0
Startup_4205,2018,Australia,E-commerce,Series C,107.0
Startup_4206,2002,Canada,FinTech,Series A,369.0
Startup_4207,2009,Japan,Logistics,Series A,58.0
Startup_4208,2005,India,FoodTech,IPO,44.0
Startup_4209,2011,Australia,FoodTech,Series B,203.0
Startup_4210,2013,USA,Gaming,IPO,104.0
Startup_4211,2016,UK,E-commerce,IPO,309.0
Startup_4212,2004,Brazil,AI,Series B,148.0
Startup_4213,2010,Germany,Healthcare,Series B,97.0
Startup_4214,2021,France,Tech,Series A,52.0
Startup_4215,2001,China,FoodTech,IPO,174.0
Startup_4216,2011,Australia,E-commerce,Series A,44.0
Startup_4217,2020,Canada,FinTech,Seed,336.0
Startup_4218,2005,Australia,Logistics,IPO,452.0
Startup_4219,2019,Brazil,Energy,IPO,304.0
Startup_4220,2014,Japan,FinTech,Seed,231.0
Startup_4221,2022,Japan,Logistics,Seed,25.0
Startup_4222,2003,Brazil,Logistics,Series B,391.0
Startup_4223,2009,Japan,FinTech,IPO,147.0
Startup_4224,2000,USA,FinTech,Series C,252.0
Startup_4225,2007,France,E-commerce,Series B,295.0
Startup_4226,2010,UK,Gaming,Series C,468.0
Startup_4227,2020,Brazil,Healthcare,Series C,302.0
Startup_4228,2004,Japan,Energy,Series B,472.0
Startup_4229,2008,Australia,EdTech,Series A,62.0
Startup_4230,2011,China,Energy,Seed,311.0
Startup_4231,2017,UK,E-commerce,Seed,355.0
Startup_4232,2013,Canada,FoodTech,Seed,397.0
Startup_4233,2012,France,E-commerce,Series A,190.0
Startup_4234,2001,Japan,Tech,Series A,186.0
Startup_4235,2013,Brazil,E-commerce,Seed,216.0
Startup_4236,2009,Japan,AI,Series A,7.0
Startup_4237,2010,Brazil,Energy,Series C,458.0
Startup_4238,2018,USA,FinTech,Seed,437.0
Startup_4239,2019,Australia,Energy,Series A,76.0
Startup_4240,2015,France,Healthcare,Seed,449.0
Startup_4241,2005,India,Logistics,Seed,214.0
Startup_4242,2011,USA,FoodTech,Seed,353.0
Startup_4243,2020,Canada,Energy,IPO,108.0
Startup_4244,2009,France,AI,Seed,82.0
Startup_4245,2012,Brazil,Energy,Seed,263.0
Startup_4246,2021,India,AI,IPO,94.0
Startup_4247,2000,India,Logistics,Seed,173.0
Startup_4248,2013,Brazil,FinTech,Series A,425.0
Startup_4249,2004,Germany,EdTech,IPO,214.0
Startup_4250,2006,China,Energy,Series C,473.0
Startup_4251,2019,France,E-commerce,IPO,36.0
Startup_4252,2017,USA,Gaming,Series A,314.0
Startup_4253,2022,Canada,FinTech,IPO,135.0
Startup_4254,2008,Australia,FoodTech,Series A,78.0
Startup_4255,2010,Japan,Healthcare,IPO,153.0
Startup_4256,2003,Canada,FoodTech,Series A,225.0
Startup_4257,2015,Japan,Energy,Series B,442.0
Startup_4258,2003,Canada,Logistics,IPO,352.0
Startup_4259,2013,Brazil,Logistics,IPO,451.0
Startup_4260,2022,Germany,Energy,IPO,409.0
Startup_4261,2011,Japan,Tech,Seed,478.0
Startup_4262,2016,Germany,FoodTech,IPO,226.0
Startup_4263,2004,Germany,FinTech,Series B,403.0
Startup_4264,2003,USA,AI,Series A,156.0
Startup_4265,2007,UK,E-commerce,Series A,166.0
Startup_4266,2002,Japan,Energy,Series A,275.0
Startup_4267,2019,Canada,E-commerce,Series C,60.0
Startup_4268,2003,Japan,Gaming,Series C,4.0
Startup_4269,2004,USA,AI,Seed,261.0
Startup_4270,2003,UK,FoodTech,Series A,242.0
Startup_4271,2002,China,Logistics,Seed,37.0
Startup_4272,2006,Germany,Healthcare,Series A,439.0
Startup_4273,2018,Canada,AI,Seed,185.0
Startup_4274,2015,China,FoodTech,Series B,68.0
Startup_4275,2021,France,Energy,Series C,448.0
Startup_4276,2013,Germany,FoodTech,Series A,218.0
Startup_4277,2011,UK,FoodTech,Seed,292.0
Startup_4278,2007,China,Healthcare,IPO,121.0
Startup_4279,2020,Canada,Energy,Series B,294.0
Startup_4280,2017,China,Energy,Series B,16.0
Startup_4281,2002,Japan,Logistics,Series A,418.0
Startup_4282,2022,India,AI,Series C,277.0
Startup_4283,2017,Japan,FinTech,Series B,35.0
Startup_4284,2001,USA,Tech,Series A,364.0
Startup_4285,2011,Germany,FoodTech,Series B,356.0
Startup_4286,2004,Australia,Energy,Series B,301.0
Startup_4287,2021,China,FinTech,Series C,317.0
Startup_4288,2014,India,Energy,Series A,22.0
Startup_4289,2019,Canada,AI,Series B,251.0
Startup_4290,2010,Canada,Logistics,IPO,444.0
Startup_4291,2011,Germany,E-commerce,Series C,219.0
Startup_4292,2020,France,Healthcare,Series B,83.0
Startup_4293,2010,Brazil,FoodTech,Series A,93.0
Startup_4294,2008,Japan,EdTech,Series A,302.0
Startup_4295,2005,Germany,Gaming,IPO,149.0
Startup_4296,2020,Australia,E-commerce,Series B,163.0
Startup_4297,2019,Germany,Logistics,IPO,149.0
Startup_4298,2005,USA,EdTech,Series C,268.0
Startup_4299,2009,Brazil,E-commerce,Series B,479.0
Startup_4300,2001,Canada,AI,Series B,221.0
Startup_4301,2010,China,E-commerce,Seed,193.0
Startup_4302,2004,India,Logistics,Series B,191.0
Startup_4303,2005,Australia,FoodTech,Seed,318.0
Startup_4304,2001,Germany,E-commerce,Series C,359.0
Startup_4305,2007,Germany,Logistics,Series C,195.0
Startup_4306,2013,Germany,Gaming,Seed,372.0
Startup_4307,2012,UK,Gaming,IPO,114.0
Startup_4308,2019,Canada,Healthcare,Series A,282.0
Startup_4309,2000,Brazil,Logistics,IPO,479.0
Startup_4310,2018,Brazil,Healthcare,Series A,128.0
Startup_4311,2010,Japan,EdTech,Series C,138.0
Startup_4312,2008,UK,Healthcare,Series B,342.0
Startup_4313,2016,USA,AI,Seed,337.0
Startup_4314,2016,Canada,AI,Series A,300.0
Startup_4315,2000,China,Logistics,Series C,238.0
Startup_4316,2002,Canada,FoodTech,Seed,27.0
Startup_4317,2000,USA,AI,IPO,412.0
Startup_4318,2002,Germany,Tech,IPO,494.0
Startup_4319,2002,Brazil,Gaming,Series A,477.0
Startup_4320,2020,UK,Energy,Series A,300.0
Startup_4321,2006,France,Tech,IPO,284.0
Startup_4322,2008,France,AI,Series A,275.0
Startup_4323,2009,UK,Logistics,Series A,269.0
Startup_4324,2020,France,FinTech,IPO,356.0
Startup_4325,2005,China,Gaming,Series B,294.0
Startup_4326,2019,Australia,AI,Series A,158.0
Startup_4327,2016,China,Tech,Seed,190.0
Startup_4328,2006,Australia,FoodTech,Series B,328.0
Startup_4329,2015,USA,Tech,Seed,206.0
Startup_4330,2022,Brazil,FinTech,Seed,138.0
Startup_4331,2013,Japan,Logistics,Series B,165.0
Startup_4332,2022,Germany,EdTech,IPO,46.0
Startup_4333,2018,India,Energy,IPO,70.0
Startup_4334,2019,USA,Logistics,Seed,288.0
Startup_4335,2009,France,Gaming,Seed,159.0
Startup_4336,2021,Canada,Tech,Series C,405.0
Startup_4337,2021,USA,EdTech,Series A,404.0
Startup_4338,2021,China,Healthcare,Series A,230.0
Startup_4339,2019,Canada,FinTech,IPO,494.0
Startup_4340,2015,Brazil,Healthcare,IPO,244.0
Startup_4341,2017,UK,AI,Series B,326.0
Startup_4342,2003,UK,EdTech,IPO,25.0
Startup_4343,2018,Brazil,Energy,Series A,411.0
Startup_4344,2019,UK,Energy,Series C,345.0
Startup_4345,2009,Germany,Gaming,Series C,202.0
Startup_4346,2012,UK,Logistics,Series A,246.0
Startup_4347,2018,Germany,Logistics,IPO,17.0
Startup_4348,2003,USA,FoodTech,Series A,187.0
Startup_4349,2018,France,Logistics,Seed,46.0
Startup_4350,2015,Canada,EdTech,Series A,346.0
Startup_4351,2007,Germany,AI,Seed,466.0
Startup_4352,2009,Australia,AI,Series C,259.0
Startup_4353,2003,India,Healthcare,IPO,278.0
Startup_4354,2005,Australia,AI,Seed,83.0
Startup_4355,2003,Germany,E-commerce,Series B,164.0
Startup_4356,2022,Australia,Gaming,Series C,263.0
Startup_4357,2016,France,Tech,Series B,372.0
Startup_4358,2013,UK,EdTech,Seed,227.0
Startup_4359,2008,UK,Gaming,Series C,335.0
Startup_4360,2005,USA,AI,Series B,14.0
Startup_4361,2011,Australia,Tech,Series B,432.0
Startup_4362,2021,Japan,Healthcare,Series A,96.0
Startup_4363,2022,USA,Logistics,IPO,283.0
Startup_4364,2000,China,Logistics,Series C,213.0
Startup_4365,2002,UK,FinTech,Series C,131.0
Startup_4366,2006,Canada,Tech,Series A,135.0
Startup_4367,2006,Canada,Healthcare,Series B,272.0
Startup_4368,2003,Germany,Gaming,Series A,88.0
Startup_4369,2015,Canada,FinTech,Seed,295.0
Startup_4370,2004,USA,FoodTech,Series C,270.0
Startup_4371,2002,China,E-commerce,IPO,125.0
Startup_4372,2005,Brazil,E-commerce,Series A,39.0
Startup_4373,2021,Japan,Energy,IPO,171.0
Startup_4374,2010,Japan,Healthcare,Seed,296.0
Startup_4375,2013,Germany,Tech,Series A,413.0
Startup_4376,2007,Germany,E-commerce,Series A,417.0
Startup_4377,2012,China,AI,IPO,318.0
Startup_4378,2008,India,Logistics,Series C,38.0
Startup_4379,2009,USA,FoodTech,IPO,362.0
Startup_4380,2022,Brazil,E-commerce,Series A,17.0
Startup_4381,2015,Germany,E-commerce,Series B,161.0
Startup_4382,2022,Australia,EdTech,Series A,37.0
Startup_4383,2008,Canada,Tech,Seed,189.0
Startup_4384,2021,USA,Logistics,Series C,343.0
Startup_4385,2021,Germany,E-commerce,Seed,300.0
Startup_4386,2006,Canada,Healthcare,Series B,88.0
Startup_4387,2000,Germany,Energy,Series A,171.0
Startup_4388,2003,China,FoodTech,Series B,40.0
Startup_4389,2005,France,Healthcare,Series A,146.0
Startup_4390,2008,USA,AI,Series C,472.0
Startup_4391,2016,Australia,Logistics,Series A,308.0
Startup_4392,2019,Brazil,Energy,Series C,470.0
Startup_4393,2018,Brazil,FinTech,Seed,422.0
Startup_4394,2004,Germany,EdTech,IPO,98.0
Startup_4395,2015,Germany,Tech,Series A,299.0
Startup_4396,2012,USA,Gaming,IPO,307.0
Startup_4397,2012,Japan,AI,Series A,448.0
Startup_4398,2020,China,E-commerce,Seed,200.0
Startup_4399,2005,France,FoodTech,IPO,96.0
Startup_4400,2014,France,FinTech,Series A,21.0
Startup_4401,2006,China,Gaming,Series A,242.0
Startup_4402,2005,Australia,Energy,IPO,85.0
Startup_4403,2014,India,Energy,Series B,334.0
Startup_4404,2004,Japan,Energy,Series A,377.0
Startup_4405,2009,France,EdTech,IPO,231.0
Startup_4406,2009,France,EdTech,Series C,26.0
Startup_4407,2007,Australia,E-commerce,Seed,190.0
Startup_4408,2003,Germany,Energy,IPO,198.0
Startup_4409,2001,Germany,E-commerce,Seed,488.0
Startup_4410,2004,UK,AI,Series C,109.0
Startup_4411,2022,USA,Logistics,Series B,258.0
Startup_4412,2021,Germany,Energy,IPO,380.0
Startup_4413,2018,USA,EdTech,Series B,108.0
Startup_4414,2003,Germany,Logistics,Series C,230.0
Startup_4415,2004,India,FinTech,Seed,85.0
Startup_4416,2008,Japan,Healthcare,Series C,349.0
Startup_4417,2010,UK,FoodTech,Series C,253.0
Startup_4418,2005,UK,AI,IPO,393.0
Startup_4419,2016,Canada,AI,Series A,289.0
Startup_4420,2009,Japan,FinTech,Series B,116.0
Startup_4421,2017,China,Healthcare,IPO,407.0
Startup_4422,2007,USA,AI,Series C,371.0
Startup_4423,2004,UK,E-commerce,Series C,6.0
Startup_4424,2010,Canada,Energy,IPO,481.0
Startup_4425,2019,China,Gaming,Seed,300.0
Startup_4426,2019,UK,FinTech,Seed,35.0
Startup_4427,2001,France,Tech,Series B,348.0
Startup_4428,2016,France,Tech,IPO,283.0
Startup_4429,2004,China,AI,Series C,194.0
Startup_4430,2006,USA,E-commerce,IPO,433.0
Startup_4431,2005,Canada,FinTech,IPO,241.0
Startup_4432,2007,Brazil,Gaming,Series C,496.0
Startup_4433,2009,UK,Energy,Seed,393.0
Startup_4434,2009,Australia,FinTech,Seed,51.0
Startup_4435,2005,UK,Logistics,Series A,176.0
Startup_4436,2003,China,Energy,Series A,145.0
Startup_4437,2008,France,Energy,Series C,275.0
Startup_4438,2000,Japan,E-commerce,Seed,410.0
Startup_4439,2001,France,FinTech,Series A,263.0
Startup_4440,2013,India,AI,Series B,433.0
Startup_4441,2001,France,Logistics,IPO,418.0
Startup_4442,2004,Germany,Logistics,IPO,468.0
Startup_4443,2012,Canada,FoodTech,Seed,145.0
Startup_4444,2002,Japan,EdTech,Seed,382.0
Startup_4445,2007,Japan,Logistics,Series B,366.0
Startup_4446,2010,Brazil,Energy,Series C,206.0
Startup_4447,2011,France,Healthcare,IPO,446.0
Startup_4448,2012,Canada,Healthcare,Seed,178.0
Startup_4449,2018,China,Healthcare,IPO,138.0
Startup_4450,2001,USA,AI,Series B,430.0
Startup_4451,2017,India,Tech,Series C,306.0
Startup_4452,2001,USA,FinTech,Series C,115.0
Startup_4453,2000,Germany,Tech,Series A,80.0
Startup_4454,2019,USA,FinTech,Seed,162.0
Startup_4455,2008,China,FinTech,IPO,85.0
Startup_4456,2012,China,EdTech,Series A,41.0
Startup_4457,2016,France,FoodTech,Series A,424.0
Startup_4458,2010,Australia,AI,Series A,153.0
Startup_4459,2017,Canada,Healthcare,Series A,474.0
Startup_4460,2005,India,E-commerce,Series B,115.0
Startup_4461,2009,China,E-commerce,Series B,410.0
Startup_4462,2004,Brazil,E-commerce,Seed,65.0
Startup_4463,2000,China,Healthcare,IPO,130.0
Startup_4464,2003,France,Energy,Series A,7.0
Startup_4465,2006,Canada,Energy,Series B,340.0
Startup_4466,2005,Japan,E-commerce,Series A,108.0
Startup_4467,2014,France,Logistics,IPO,164.0
Startup_4468,2013,Australia,FinTech,Series B,95.0
Startup_4469,2011,France,Healthcare,Series A,481.0
Startup_4470,2007,Canada,Tech,Series C,289.0
Startup_4471,2013,USA,Gaming,Seed,137.0
Startup_4472,2003,France,Healthcare,Series C,460.0
Startup_4473,2000,Canada,EdTech,IPO,170.0
Startup_4474,2002,France,Tech,Series A,27.0
Startup_4475,2019,USA,E-commerce,Seed,117.0
Startup_4476,2020,Australia,Healthcare,Seed,289.0
Startup_4477,2011,Brazil,FoodTech,IPO,344.0
Startup_4478,2010,UK,Logistics,Series B,29.0
Startup_4479,2001,Australia,FoodTech,Series A,222.0
Startup_4480,2010,UK,EdTech,Series A,478.0
Startup_4481,2018,Brazil,E-commerce,IPO,198.0
Startup_4482,2003,Australia,Tech,Series B,471.0
Startup_4483,2021,USA,Gaming,Series C,412.0
Startup_4484,2020,Canada,E-commerce,Seed,261.0
Startup_4485,2003,Canada,Tech,Series A,86.0
Startup_4486,2022,Germany,Healthcare,Series B,442.0
Startup_4487,2011,Canada,Tech,Series C,448.0
Startup_4488,2014,Germany,EdTech,Seed,236.0
Startup_4489,2001,Canada,Energy,Series C,377.0
Startup_4490,2016,India,Energy,Series B,348.0
Startup_4491,2018,Germany,EdTech,Seed,366.0
Startup_4492,2019,UK,Healthcare,IPO,338.0
Startup_4493,2015,Canada,Healthcare,Series B,342.0
Startup_4494,2001,India,Tech,Series C,272.0
Startup_4495,2012,Germany,AI,Series A,3.0
Startup_4496,2017,China,E-commerce,Series B,35.0
Startup_4497,2009,India,EdTech,Seed,150.0
Startup_4498,2022,Australia,EdTech,Series B,314.0
Startup_4499,2007,France,Healthcare,Series A,54.0
Startup_4500,2000,USA,Logistics,Series B,472.0
Startup_4501,2015,Canada,EdTech,Series C,331.0
Startup_4502,2010,Brazil,Gaming,IPO,145.0
Startup_4503,2004,Australia,Tech,Seed,349.0
Startup_4504,2012,Germany,FoodTech,Series C,431.0
Startup_4505,2008,Australia,FoodTech,Series B,209.0
Startup_4506,2006,India,EdTech,Seed,3.0
Startup_4507,2006,France,AI,IPO,124.0
Startup_4508,2009,Brazil,EdTech,Series C,480.0
Startup_4509,2020,Australia,Tech,IPO,78.0
Startup_4510,2015,Japan,Energy,IPO,452.0
Startup_4511,2007,Japan,Healthcare,Seed,29.0
Startup_4512,2019,Germany,FoodTech,Series C,117.0
Startup_4513,2006,India,AI,Series A,31.0
Startup_4514,2006,India,E-commerce,Seed,185.0
Startup_4515,2009,France,Tech,IPO,376.0
Startup_4516,2011,USA,EdTech,IPO,337.0
Startup_4517,2000,Brazil,E-commerce,IPO,278.0
Startup_4518,2007,Canada,Energy,Series B,478.0
Startup_4519,2002,Germany,Logistics,Series C,320.0
Startup_4520,2016,USA,Logistics,Series B,2.0
Startup_4521,2010,Japan,Energy,Series A,268.0
Startup_4522,2008,Japan,FoodTech,Series C,442.0
Startup_4523,2002,Japan,AI,Series B,416.0
Startup_4524,2021,Japan,EdTech,Series C,276.0
Startup_4525,2021,USA,EdTech,Series C,179.0
Startup_4526,2008,Australia,Healthcare,Series C,152.0
Startup_4527,2012,Brazil,FinTech,Series A,168.0
Startup_4528,2001,China,Tech,Series B,347.0
Startup_4529,2017,France,Logistics,Seed,368.0
Startup_4530,2004,Germany,FinTech,Seed,269.0
Startup_4531,2020,Germany,Tech,Series A,359.0
Startup_4532,2017,Brazil,FoodTech,Series C,493.0
Startup_4533,2002,India,Healthcare,Series C,48.0
Startup_4534,2002,France,Logistics,IPO,482.0
Startup_4535,2018,India,Tech,Series A,317.0
Startup_4536,2013,India,Healthcare,Series B,200.0
Startup_4537,2015,Japan,EdTech,Seed,260.0
Startup_4538,2003,Brazil,Gaming,Series A,458.0
Startup_4539,2007,Brazil,Energy,IPO,289.0
Startup_4540,2002,India,FoodTech,Series B,221.0
Startup_4541,2012,Brazil,Tech,IPO,180.0
Startup_4542,2002,France,Tech,IPO,422.0
Startup_4543,2015,Brazil,AI,Series B,32.0
Startup_4544,2014,Australia,FinTech,Seed,483.0
Startup_4545,2013,China,EdTech,Series C,383.0
Startup_4546,2020,India,Energy,Series A,389.0
Startup_4547,2018,Australia,FinTech,IPO,26.0
Startup_4548,2018,UK,Gaming,Series B,99.0
Startup_4549,2008,Canada,FinTech,Series C,470.0
Startup_4550,2022,China,Energy,Seed,254.0
Startup_4551,2021,UK,Gaming,Series A,65.0
Startup_4552,2014,USA,EdTech,IPO,330.0
Startup_4553,2012,India,E-commerce,Series B,155.0
Startup_4554,2022,Canada,AI,IPO,421.0
Startup_4555,2010,Australia,Logistics,Seed,406.0
Startup_4556,2010,Brazil,Healthcare,IPO,251.0
Startup_4557,2018,UK,FinTech,Series B,41.0
Startup_4558,2013,USA,Gaming,Series C,196.0
Startup_4559,2000,Canada,Logistics,IPO,167.0
Startup_4560,2018,Australia,Healthcare,IPO,202.0
Startup_4561,2005,Brazil,E-commerce,Series B,214.0
Startup_4562,2000,Japan,Logistics,Series B,313.0
Startup_4563,2016,UK,Tech,Seed,272.0
Startup_4564,2005,UK,Tech,Series C,231.0
Startup_4565,2022,Canada,Tech,Seed,177.0
Startup_4566,2015,India,AI,Series B,331.0
Startup_4567,2010,France,AI,IPO,292.0
Startup_4568,2008,UK,E-commerce,IPO,152.0
Startup_4569,2002,USA,FoodTech,Seed,147.0
Startup_4570,2018,UK,AI,Series A,413.0
Startup_4571,2008,Brazil,AI,Series B,418.0
Startup_4572,2016,India,Gaming,Series B,319.0
Startup_4573,2008,UK,Tech,IPO,431.0
Startup_4574,2019,China,AI,Series B,287.0
Startup_4575,2009,France,EdTech,Series A,71.0
Startup_4576,2000,Germany,FinTech,IPO,374.0
Startup_4577,2022,Canada,Tech,Seed,470.0
Startup_4578,2007,Brazil,Logistics,Seed,29.0
Startup_4579,2007,Germany,FoodTech,Seed,141.0
Startup_4580,2008,Brazil,Logistics,Seed,302.0
Startup_4581,2017,Brazil,Healthcare,Seed,449.0
Startup_4582,2016,France,FoodTech,Series B,388.0
Startup_4583,2017,China,E-commerce,Series B,45.0
Startup_4584,2015,Canada,Energy,Series A,322.0
Startup_4585,2004,China,Tech,IPO,133.0
Startup_4586,2003,Germany,Gaming,Seed,348.0
Startup_4587,2007,Japan,FinTech,Series A,344.0
Startup_4588,2004,Brazil,E-commerce,IPO,256.0
Startup_4589,2011,Australia,Energy,Series C,137.0
Startup_4590,2007,China,E-commerce,IPO,79.0
Startup_4591,2019,Canada,FinTech,Series A,60.0
Startup_4592,2014,Germany,FinTech,IPO,263.0
Startup_4593,2006,Germany,Logistics,Seed,89.0
Startup_4594,2004,Australia,E-commerce,Series A,220.0
Startup_4595,2003,India,E-commerce,Seed,292.0
Startup_4596,2005,USA,Energy,Series B,54.0
Startup_4597,2009,Australia,Tech,IPO,201.0
Startup_4598,2020,France,Logistics,Series C,77.0
Startup_4599,2015,USA,FoodTech,Series A,50.0
Startup_4600,2016,Germany,FoodTech,IPO,191.0
Startup_4601,2005,Brazil,FoodTech,Series A,374.0
Startup_4602,2013,Brazil,FoodTech,Series A,196.0
Startup_4603,2013,China,Healthcare,Seed,305.0
Startup_4604,2000,China,AI,IPO,490.0
Startup_4605,2012,India,Healthcare,Seed,332.0
Startup_4606,2005,UK,FinTech,IPO,2.0
Startup_4607,2018,India,EdTech,Series B,12.0
Startup_4608,2014,Australia,E-commerce,Series C,376.0
Startup_4609,2019,UK,Logistics,Series B,44.0
Startup_4610,2019,UK,FoodTech,Seed,115.0
Startup_4611,2012,Japan,Tech,Series A,85.0
Startup_4612,2003,Australia,AI,Seed,426.0
Startup_4613,2017,Germany,Energy,Seed,52.0
Startup_4614,2002,Japan,Energy,Series C,43.0
Startup_4615,2011,Australia,Logistics,IPO,424.0
Startup_4616,2016,France,Tech,Series C,1.0
Startup_4617,2009,USA,Healthcare,Series B,398.0
Startup_4618,2016,India,Energy,Series B,365.0
Startup_4619,2018,UK,Tech,Series C,323.0
Startup_4620,2011,India,Healthcare,Series C,104.0
Startup_4621,2001,USA,EdTech,Series A,316.0
Startup_4622,2013,Japan,Gaming,Seed,150.0
Startup_4623,2009,China,FoodTech,Series B,56.0
Startup_4624,2012,UK,Healthcare,Series C,470.0
Startup_4625,2018,China,Logistics,Series A,117.0
Startup_4626,2008,Brazil,Healthcare,Series B,312.0
Startup_4627,2016,USA,AI,IPO,366.0
Startup_4628,2021,France,Healthcare,Seed,362.0
Startup_4629,2004,Brazil,Tech,Series C,91.0
Startup_4630,2013,China,Healthcare,Series A,254.0
Startup_4631,2017,India,Logistics,Series C,89.0
Startup_4632,2000,Japan,Gaming,Series C,383.0
Startup_4633,2002,Australia,Gaming,Series A,455.0
Startup_4634,2006,China,AI,Series A,322.0
Startup_4635,2010,Canada,FoodTech,Series B,134.0
Startup_4636,2010,Japan,AI,IPO,136.0
Startup_4637,2004,Canada,Energy,Series B,36.0
Startup_4638,2005,France,Logistics,Series A,253.0
Startup_4639,2009,UK,Healthcare,Seed,272.0
Startup_4640,2015,Germany,E-commerce,Series C,270.0
Startup_4641,2017,Australia,Logistics,Series B,50.0
Startup_4642,2022,France,FinTech,Series A,350.0
Startup_4643,2006,Australia,Gaming,Series A,449.0
Startup_4644,2021,Japan,EdTech,Series A,20.0
Startup_4645,2009,Germany,Gaming,Series B,397.0
